HS부호,한글품목명,영문품목명,성질통합분류코드,성질통합분류코드명
8486103020,웨이퍼 가공용의 연마기ㆍ광택기(래핑기를 포함한다),"Grinding or polishing machines for processing of wafer, including lapping machines",32050701,반도체제조용장비
8486103090,기타,Other,32050701,반도체제조용장비
0084861040,각종 재료의 가공공작기계(레이저나 그 밖의 광선ㆍ광자빔ㆍ전기화학ㆍ전자빔ㆍ이온빔ㆍ플라즈마아크 방식에 의하여 재료의 일부를 제거하여 가공하는 것으로 한정한다),"Machine-tools for working any material by removal of material, by laser or other light or photon beam, electro-chemical, electron beam, ionic-beam or plasma arc processes",,
8486104010,레이저나 그 밖의 광선ㆍ광자빔 방식에 의한 것,Operated by laser or other light or photon beam processes,32050701,반도체제조용장비
8486104020,전기화학ㆍ전자빔ㆍ이온빔이나 플라즈마아크방식에 의한 것,"Operated by electro-chemical, electron beam, ionic-beam or plasma arc process  ",32050701,반도체제조용장비
0084861050,전기식 노(爐)와 오븐(전자유도식ㆍ유전식을 포함한다),Electric furnaces and ovens (including those functioning by induction or dielectric loss),,
8486105010,저항가열식의 노(爐)와 오븐,Resistance heated furnaces and ovens,32050701,반도체제조용장비
8486105030,그 밖의 노(爐)와 오븐,Other furnaces and ovens,32050701,반도체제조용장비
8486109000,기타,Other,32050701,반도체제조용장비
8486201000,스핀 드라이어(원심분리방식으로 한정한다),Spin dryers by centrifugal process,32050701,반도체제조용장비
0008486202,전기식 노(爐)와 오븐(전자유도식ㆍ유전식을 포함한다),Electric furnaces and ovens (including those functioning by induction or dielectric loss),,
8486202100,저항가열식의 노(爐)와 오븐,Resistance heated furnaces and ovens,32050701,반도체제조용장비
8486202200,전자유도식ㆍ유전식 노(爐)와 오븐,Furnaces and ovens functioning by induction or dielectric loss,32050701,반도체제조용장비
8486202300,그 밖의 노(爐)와 오븐,Other furnaces and ovens,32050701,반도체제조용장비
8486203000,반도체재료 도핑용 이온주입기,Ion implanters for doping semiconductor materials,32050701,반도체제조용장비
8486204000,반도체웨이퍼 위에 막을 형성하거나 금속을 증착하는 기계,Machines for depositing membrance or sputtering metal on semiconductor wafers ,32050701,반도체제조용장비
8486205000,굽힘용ㆍ접음용ㆍ교정용ㆍ펼침용 금속가공 공작기계(프레스를 포함한다),"Machine-tools (including presses) for working metal by bending, folding, straightening, flattening",32050701,반도체제조용장비
0084862060,감광성 반도체 재료에 회로모형을 투영하거나 드로잉하는 기기,Apparatus for the projection or drawing of circuit patterns on sensitised semiconductor materials,,
8486206010,반도체웨이퍼 위에 직접 그리는 기기,Direct write-on-semiconductor wafer apparatus,32050701,반도체제조용장비
8486206020,스텝 앤 리피트 얼라이너,Step and repeat aligners,32050701,반도체제조용장비
0848620609,기타,Other,,
8486206091,레이저 작동식 기기,Laser operated apparatus,32050701,반도체제조용장비
8486206099,기타,Other,32050701,반도체제조용장비
8486207000,"반도체 웨이퍼를 습식 식각, 현상, 스트리핑하거나 세척하는 기계","Apparatus for wet etching, developing, stripping or cleaning semiconductor wafers",32050701,반도체제조용장비
0008486208,각종 재료의 가공공작기계(레이저나 그 밖의 광선ㆍ광자빔ㆍ전기화학ㆍ전자빔ㆍ이온빔ㆍ플라즈마아크 방식에 의하여 재료의 일부를 제거하여 가공하는 것으로 한정한다),"Machine-tools for working any material by removal of material, by laser or other light or photon beam, electro-chemical, electron beam, ionic-beam or plasma arc processes",,
8486208100,레이저나 그 밖의 광선ㆍ광자빔 방식에 의한 것,Operated by laser or other light or photon beam processes,32050701,반도체제조용장비
0084862084,전기화학ㆍ전자빔ㆍ이온빔이나 플라즈마아크방식에 의한 것,"Operated by electro-chemical, electron beam, ionic-beam or plasma arc process  ",,
8486208410,반도체재료의 건식식각 패턴용의 것,For dry-etching patterns on semiconductor materials,32050701,반도체제조용장비
8486208420,반도체웨이퍼를 스트리핑하거나 세척하는 기기,Apparatus for stripping or cleaning semiconductor wafers,32050701,반도체제조용장비
8486208490,기타,Other,32050701,반도체제조용장비
0008486209,기타,Other,,
8486209100,액체나 분말의 분사용ㆍ살포용ㆍ분무용 기기,"Mechanical appliances for projecting, dispersing or spraying liquids or powders",32050701,반도체제조용장비
8486209200,포토레지스트를 도포ㆍ현상ㆍ경화시키는 기계,Machines of coating and developing or stabilizing photoresist,32050701,반도체제조용장비
0084862093,광물성 물질의 가공용 공작기계,Machine-tools for working mineral materials,,
8486209310,반도체 웨이퍼가공용의 연마기ㆍ광택기(래핑기를 포함한다),"Grinding or polishing machines for processing of semiconductor wafer, including lapping machines",32050701,반도체제조용장비
8486209320,반도체 웨이퍼의 스크라이빙ㆍ스코어링을 위한 다이싱기,Dicing machines for scribing or scoring semiconductor wafers,32050701,반도체제조용장비
8486209390,기타,Other,32050701,반도체제조용장비
8486209400,웨이퍼ㆍ캐리어ㆍ튜브를 세척하는 기계,"Machine for washing wafers, carrier or tube",32050701,반도체제조용장비
8486209500,반도체웨이퍼 위에 테이프를 부착시키는 기계,Machine for mounting tape on semiconductor wafers,32050701,반도체제조용장비
8486209600,반도체웨이퍼를 개별 칩으로 절단하는 기기,Machine for sawing semiconductor wafer into chips,32050701,반도체제조용장비
8486209900,기타,Other,32050701,반도체제조용장비
0084863010,유기발광다이오드(오엘이디) 디스플레이 제조용,For manufacturing organic light-emitting diodes (OLED) display,,
8486301010,연마기ㆍ광택기,Grinding or polishing machines,32050601,디스플레이패널제조용장비
8486301020,도포 또는 현상기,Coating or developing machines,32050601,디스플레이패널제조용장비
0848630103,증착기,Deposition machines ,,
8486301031,물리적 방식의 것,Operated by physical method,32050601,디스플레이패널제조용장비
8486301032,화학적 방식의 것,Operated by chemical method,32050601,디스플레이패널제조용장비
8486301040,감광성 평판디스플레이용 기판에 회로모형을 투영하거나 드로잉하는 기기,Apparatus for the projection or drawing of circuit patterns on sensitised flat panel display substrates,32050601,디스플레이패널제조용장비
8486301050,식각기,Etchers machines,32050601,디스플레이패널제조용장비
8486301060,스트리핑하거나 세척하는 기기,Apparatus for stripping or cleaning,32050601,디스플레이패널제조용장비
8486301090,기타,Other,32050601,디스플레이패널제조용장비
0084863020,기타,Other,,
8486302010,연마기ㆍ광택기,Grinding or polishing machines,32050601,디스플레이패널제조용장비
8486302020,도포 또는 현상기,Coating or developing machines,32050601,디스플레이패널제조용장비
0848630203,증착기,Deposition machines ,,
8486302031,물리적 방식의 것,Operated by physical method,32050601,디스플레이패널제조용장비
8486302032,화학적 방식의 것,Operated by chemical method,32050601,디스플레이패널제조용장비
8486302040,감광성 평판디스플레이용기판에 회로모형을 투영하거나 드로잉하는 기기,Apparatus for the projection or drawing of circuit patterns on sensitised flat panel display substrates,32050601,디스플레이패널제조용장비
8486302050,식각기,Etchers machines,32050601,디스플레이패널제조용장비
8486302060,스트리핑하거나 세척하는 기기,Apparatus for stripping or cleaning,32050601,디스플레이패널제조용장비
8486302070,액정 공정용 기기,Machine and apparatus for liquid crystal progress of work ,32050601,디스플레이패널제조용장비
8486302090,기타,Other,32050601,디스플레이패널제조용장비
0084864010,마스크와 레티클의 제조용ㆍ수리용 기계와 기기,Machines and apparatus for the manufacture or repair of masks and reticles ,,
8486401010,패턴형성기(주로 사진 감광액이 도포된 감광판으로부터 마스크와 레티클을 제조하기 위해 사용되는 것),Pattern generating apparatus of a kind used for producing masks or reticles from photoresist coated substrates,32050701,반도체제조용장비
8486401020,마스크와 레티클을 처리ㆍ수리하기 위한 포커스드 이온빔 밀링기,Focused ionic-beam milling machines for removing or repairing mask and reticle,32050701,반도체제조용장비
8486401030,포토레지스트를 도포ㆍ현상ㆍ경화시키는 기계,"Machines of coating, developing or stabilizing photoresist",32050701,반도체제조용장비
8486401040,"마스크와 레티클을 식각, 세척, 스트리핑하는 기계와 기기","Machines and apparatus for etching, cleaning or stripping mask and reticle",32050701,반도체제조용장비
8486401090,기타,Other,32050701,반도체제조용장비
0084864020,반도체 디바이스ㆍ전자집적회로의 조립용 기계와 기기,Machines and apparatus for assembling semiconductor devices or electronic integrated circuits,,
8486402010,"반도체 조립용의 다이 부착기, 테이프자동접착기ㆍ와이어접착기","Die attach apparatus, tape automated bonders, and wire bonders for assembly of semiconductors",32050701,반도체제조용장비
8486402020,반도체 디바이스를 삽입ㆍ제거시키는 기계,Machines for inserting or removing semiconductor devices,32050701,반도체제조용장비
0848640203,패키지성형이나 리드프레임의 절단용ㆍ성형용 기계,Machines for molding package or cutting and molding lead frame,,
8486402031,반도체조립용 인캡슐레이션 기기,Encapsulation equipment for assembly of semiconductors,32050701,반도체제조용장비
8486402039,기타,Other,32050701,반도체제조용장비
8486402040,납볼을 반도체 제조용 인쇄회로기판이나 세라믹기판에 탑재하는 기계,Machines to attach solder ball on semiconductor circuit board or ceramic board,32050701,반도체제조용장비
8486402070,사출식ㆍ압축식의 고무ㆍ플라스틱 성형용 주형,Moulds for rubber or plastics of injection or compression types,32050701,반도체제조용장비
8486402080,"반도체 다이를 부착하거나 웨이퍼, 캐리어, 튜브를 세척하는 기계","Machines for bonding semiconductor die, washing wafers, carrier or tube",32050701,반도체제조용장비
0848640209,기타,Other,,
8486402091,"굽힘용ㆍ접음용ㆍ교정용ㆍ펼침용 금속가공 공작기계(반도체 리드의 것으로서 프레스를 포함하며, 수치제어식의 여부는 상관없다)","Machine-tools (including presses) for working metal by bending, folding, straightening, flattening, for semiconductor leads, whether or not numerically controlled",32050701,반도체제조용장비
8486402093,웨이퍼의 절단 이전에 전체 웨이퍼에 연결접점(범프)을 형성하는 웨이퍼 범핑용 기기,Machines for forming connections(bump) on an entire wafer before dicing,32050701,반도체제조용장비
